
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
456,T.J. Warren\warretj01,SF,25,PHO,37,30,1165,11.0,22.3,.494,2.9,6.8,.433,8.1,15.5,.520,3.7,4.6,.811,1.1,5.2,6.3,2.4,1.8,1.0,1.9,4.5,28.7,,113,115
457,Yuta Watanabe\watanyu01,SG,24,MEM,4,0,19,5.3,13.3,.400,0.0,5.3,.000,5.3,8.0,.667,5.3,5.3,1.000,0.0,13.3,13.3,0.0,0.0,2.7,2.7,0.0,16.0,,88,106
458,Thomas Welsh\welshth01,C,22,DEN,8,0,25,9.9,19.9,.500,6.0,13.9,.429,4.0,6.0,.667,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,2.0,2.0,25.8,,125,114
459,Russell Westbrook\westbru01,PG,30,OKC,33,33,1166,11.1,26.3,.423,1.4,6.3,.229,9.7,20.0,.484,4.5,7.3,.621,1.8,12.6,14.4,14.2,3.3,0.4,6.2,4.6,28.2,,100,99
460,Derrick White\whitede01,PG,24,SAS,34,22,810,6.8,14.1,.487,1.2,3.6,.333,5.6,10.4,.541,2.5,3.1,.824,0.8,5.4,6.2,7.2,2.0,0.8,3.0,3.8,17.5,,109,110
461,Okaro White\whiteok01,PF,26,WAS,3,0,6,0.0,15.8,.000,0.0,15.8,.000,0.0,0.0,,0.0,0.0,,7.9,7.9,15.8,0.0,0.0,0.0,0.0,0.0,0.0,,40,118
462,Hassan Whiteside\whiteha01,C,29,MIA,35,35,910,10.2,19.6,.518,0.1,0.8,.133,10.1,18.8,.534,3.4,7.6,.447,7.2,16.5,23.6,1.5,1.1,4.6,3.1,5.5,23.8,,105,99
463,Andrew Wiggins\wiggian01,SF,23,MIN,38,38,1300,9.1,22.5,.405,2.4,6.8,.348,6.7,15.7,.430,4.6,6.2,.743,1.3,4.6,5.8,3.3,1.5,0.8,2.3,2.9,25.2,,102,114
464,Alan Williams\willial03,F-C,26,BRK,1,0,9,16.3,21.7,.750,0.0,0.0,,16.3,21.7,.750,10.8,21.7,.500,10.8,32.5,43.3,10.8,0.0,0.0,5.4,0.0,43.3,,134,101
465,C.J. Williams\willicj01,SG,28,MIN,6,0,53,4.5,12.7,.357,0.0,5.5,.000,4.5,7.3,.625,0.0,0.0,,0.0,1.8,1.8,2.7,0.9,0.0,2.7,9.1,9.1,,68,117
466,Johnathan Williams\willijo04,C,23,LAL,7,0,89,5.8,10.5,.550,0.0,0.0,,5.8,10.5,.550,0.5,2.6,.200,5.8,5.2,11.0,2.1,0.5,2.1,1.0,10.5,12.0,,117,110
467,Kenrich Williams\willike04,SF,24,NOP,12,0,66,4.3,12.8,.333,0.7,3.6,.200,3.6,9.3,.385,1.4,1.4,1.000,2.1,5.7,7.8,1.4,0.7,0.0,2.1,9.3,10.7,,84,116
468,Lou Williams\willilo02,SG,32,LAC,37,0,934,11.1,26.3,.423,2.5,6.7,.382,8.6,19.6,.438,10.2,11.3,.905,0.8,4.2,4.9,9.3,1.1,0.2,4.4,1.8,35.0,,112,116
469,Marvin Williams\willima02,PF,32,CHO,40,40,1096,6.4,15.1,.424,3.4,8.8,.385,3.0,6.3,.479,1.5,2.1,.708,1.7,8.2,9.9,2.0,1.5,1.2,1.0,4.0,17.7,,113,111
470,Robert Williams\williro04,C,21,BOS,19,0,173,7.3,9.3,.788,0.0,0.0,,7.3,9.3,.788,1.7,2.8,.600,5.1,9.5,14.6,1.1,1.4,7.9,2.2,5.3,16.3,,135,97
471,Troy Williams\willitr02,SF,24,SAC,18,0,286,6.5,14.1,.460,2.3,6.6,.341,4.2,7.5,.565,1.5,2.4,.600,1.5,7.5,8.9,1.6,1.6,1.3,1.3,5.5,16.7,,108,111
472,D.J. Wilson\wilsodj01,PF,22,MIL,13,0,233,5.6,12.1,.467,2.4,5.4,.444,3.2,6.6,.485,1.6,3.0,.533,2.6,10.5,13.1,2.2,1.4,1.0,1.0,5.4,15.3,,119,104
473,Justise Winslow\winslju01,PF,22,MIA,35,22,1001,7.6,18.3,.417,2.2,6.0,.358,5.5,12.3,.446,2.5,4.0,.642,1.7,7.2,8.9,7.1,1.9,0.5,3.5,4.1,20.0,,102,108
474,Christian Wood\woodch01,PF,23,MIL,6,0,37,11.4,21.6,.529,2.5,5.1,.500,8.9,16.5,.538,6.3,7.6,.833,5.1,15.2,20.3,2.5,0.0,0.0,2.5,2.5,31.7,,125,106
475,Delon Wright\wrighde01,PG,26,TOR,39,2,715,6.6,15.5,.426,1.8,5.2,.338,4.9,10.3,.471,2.1,2.4,.886,2.0,4.7,6.7,5.7,2.3,0.7,1.9,2.8,17.1,,111,108
476,Guerschon Yabusele\yabusgu01,PF,23,BOS,24,0,138,6.0,14.4,.415,1.4,5.6,.250,4.6,8.8,.520,3.2,4.2,.750,3.5,4.9,8.4,3.2,1.8,1.8,2.5,8.8,16.5,,105,106
477,Nick Young\youngni01,SG,33,DEN,4,0,37,4.0,12.1,.333,4.0,10.7,.375,0.0,1.3,.000,0.0,0.0,,0.0,1.3,1.3,2.7,0.0,1.3,2.7,5.4,12.1,,90,115
478,Thaddeus Young\youngth01,PF,30,IND,42,42,1272,8.9,16.7,.530,0.7,2.2,.293,8.2,14.5,.566,1.9,3.2,.578,3.6,6.0,9.6,2.7,2.6,0.7,1.9,3.9,20.3,,112,105
479,Trae Young\youngtr01,PG,20,ATL,42,42,1238,8.5,21.6,.394,2.3,7.9,.291,6.2,13.7,.454,5.0,6.3,.793,1.0,3.5,4.5,11.3,1.5,0.4,6.3,2.5,24.4,,98,116
480,Cody Zeller\zelleco01,C,26,CHO,35,35,857,7.3,13.0,.558,0.3,0.9,.313,7.0,12.1,.577,3.6,4.3,.842,4.1,8.2,12.3,4.2,1.4,1.6,2.5,6.4,18.4,,122,110
481,Ante Zizic\zizican01,C,22,CLE,27,2,316,7.6,15.2,.500,0.0,0.0,,7.6,15.2,.500,5.1,7.1,.711,5.7,10.0,15.7,2.4,0.6,1.3,3.3,5.9,20.3,,110,118
482,Ivica Zubac\zubaciv01,C,21,LAL,22,6,291,9.4,16.8,.562,0.0,0.0,,9.4,16.8,.562,3.8,4.3,.889,5.0,9.8,14.7,2.4,0.6,2.7,2.4,6.4,22.7,,120,106
