Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
22,Tom Boswell\bosweto01,PF,26,DEN,18,,522,6.4,11.9,.533,0.1,0.2,.500,6.3,11.8,.534,5.1,6.2,.829,3.5,6.5,10.1,4.1,0.4,0.7,3.5,5.0,18.0,,114,110
22,Tom Boswell\bosweto01,PF,26,UTA,61,,1555,8.7,15.1,.573,0.1,0.3,.500,8.5,14.9,.574,4.7,6.4,.729,3.4,7.0,10.4,3.6,0.8,0.9,4.5,6.8,22.1,,108,111
23,Winford Boynes\boynewi01,SG,22,NJN,64,,1102,9.1,19.2,.473,0.0,0.2,.000,9.1,19.0,.477,4.3,5.6,.765,2.1,3.4,5.5,3.9,2.4,0.8,3.9,5.4,22.4,,99,104
24,Alonzo Bradley\bradlal01,SF,26,HOU,22,,96,8.4,23.7,.354,0.5,0.5,1.000,7.9,23.2,.340,3.0,4.4,.667,1.0,2.0,3.0,1.5,1.5,0.0,4.0,4.4,20.3,,81,112
25,Dudley Bradley\bradldu01,SG,22,IND,82,,2027,6.2,13.8,.452,0.0,0.1,.400,6.2,13.7,.452,3.1,3.9,.782,1.6,3.5,5.1,5.7,4.8,1.1,3.8,4.4,15.6,,98,102
26,Mike Bratz\bratzmi01,PG,24,PHO,82,,1589,7.8,19.8,.392,0.6,2.5,.244,7.1,17.3,.413,4.1,4.7,.870,1.4,3.4,4.8,6.4,2.7,0.3,3.9,4.8,20.2,,94,103
27,Jim Brewer\breweji01,PF,28,POR,67,,1016,4.3,8.8,.489,0.0,0.2,.000,4.3,8.6,.503,0.7,1.4,.483,4.8,7.5,12.3,3.6,2.0,2.1,2.3,6.2,9.3,,105,102
28,Ron Brewer\brewero01,SG,24,POR,82,,2815,9.5,20.4,.464,0.1,0.6,.188,9.4,19.9,.471,3.2,3.8,.840,0.9,2.8,3.7,3.7,1.7,0.8,2.9,2.7,22.2,,103,107
29,Junior Bridgeman\bridgju01,SF,26,MIL,81,,2316,12.0,25.1,.478,0.1,0.5,.185,11.9,24.6,.484,4.7,5.4,.865,2.1,4.0,6.1,4.8,1.9,0.4,3.5,4.4,28.8,,107,105
30,Allan Bristow\bristal01,SF,28,UTA,82,,2304,8.0,16.8,.480,0.0,0.1,.286,8.0,16.6,.482,4.2,5.2,.811,3.6,7.3,10.9,7.3,1.9,0.1,3.8,4.5,20.3,,108,110
31,Fred Brown\brownfr01,SG,31,SEA,80,,1701,11.2,23.4,.479,1.1,2.4,.443,10.1,20.9,.483,3.1,3.7,.837,1.0,3.3,4.3,4.8,1.8,0.5,2.9,3.2,26.6,,109,104
32,John Brown\brownjo01,SF,28,TOT,32,,385,4.7,13.2,.352,0.0,0.0,,4.7,13.2,.352,4.8,6.1,.792,3.3,5.7,9.0,2.3,0.4,0.5,3.7,8.8,14.1,,90,106
32,John Brown\brownjo01,SF,28,UTA,4,,24,0.0,14.3,.000,0.0,0.0,,0.0,14.3,.000,8.2,8.2,1.000,10.2,8.2,18.4,8.2,0.0,0.0,10.2,8.2,8.2,,63,113
32,John Brown\brownjo01,SF,28,ATL,28,,361,5.0,13.2,.378,0.0,0.0,,5.0,13.2,.378,4.6,5.9,.773,2.8,5.5,8.3,1.9,0.4,0.5,3.2,8.9,14.5,,94,106
33,Roger Brown\brownro02,C,29,CHI,4,,37,1.3,3.8,.333,0.0,0.0,,1.3,3.8,.333,0.0,0.0,,2.5,10.2,12.7,1.3,0.0,3.8,0.0,5.1,2.5,,111,105
34,Joe Bryant\bryanjo01,PF,25,SDC,81,,2328,6.0,13.9,.431,0.1,0.7,.147,5.9,13.2,.446,3.3,4.4,.742,3.5,7.0,10.5,2.9,2.1,0.8,3.5,5.2,15.3,,97,108
35,Quinn Buckner\bucknqu01,PG,25,MIL,67,,1690,8.5,18.2,.467,0.1,0.1,.400,8.4,18.0,.468,2.9,4.0,.734,1.9,4.7,6.6,10.6,3.7,0.1,4.1,5.6,19.9,,105,101
36,Tom Burleson\burleto01,C,27,KCK,37,,272,6.2,17.8,.346,0.0,0.5,.000,6.2,17.3,.356,3.9,6.8,.575,3.9,8.4,12.3,3.4,1.4,2.2,4.3,8.4,16.2,,82,99
37,Don Buse\busedo01,PG,29,PHO,81,,2499,4.8,10.8,.443,0.3,1.4,.241,4.4,9.3,.475,1.6,2.3,.664,1.3,3.0,4.3,5.9,2.4,0.2,1.7,2.0,11.5,,106,104
38,Marty Byrnes\byrnema01,SF,23,LAL,32,,194,5.9,11.9,.500,0.0,0.0,,5.9,11.9,.500,3.1,3.6,.867,2.1,4.3,6.4,3.1,1.2,0.2,5.2,7.6,15.0,,91,107
39,Corky Calhoun\calhoco01,SF,29,IND,7,,30,6.1,13.8,.444,0.0,0.0,,6.1,13.8,.444,0.0,3.1,.000,10.7,4.6,15.3,0.0,3.1,0.0,1.5,9.2,12.3,,101,105
40,Mack Calvin\calvima01,PG,32,UTA,48,,772,6.4,14.5,.441,0.1,0.7,.091,6.3,13.8,.458,6.7,7.5,.897,0.8,4.5,5.4,8.5,1.7,0.0,3.6,4.6,19.5,,110,112
41,Austin Carr\carrau01,SG,31,CLE,77,,1595,11.1,23.9,.465,0.1,0.2,.333,11.1,23.7,.466,3.6,4.9,.738,2.3,2.4,4.7,4.3,1.1,0.1,3.1,3.4,25.9,,103,110
42,Kenny Carr\carrke01,PF,24,TOT,79,,1838,9.3,19.0,.492,0.0,0.1,.000,9.3,18.9,.495,4.3,6.5,.658,4.9,9.6,14.5,1.9,1.6,1.3,3.8,6.1,23.0,,103,103
42,Kenny Carr\carrke01,PF,24,LAL,5,,57,5.7,12.9,.438,0.0,0.0,,5.7,12.9,.438,1.6,1.6,1.000,4.0,9.7,13.8,0.8,1.6,0.8,7.3,4.9,12.9,,72,102
42,Kenny Carr\carrke01,PF,24,CLE,74,,1781,9.5,19.2,.493,0.0,0.1,.000,9.5,19.1,.496,4.4,6.7,.655,4.9,9.6,14.6,1.9,1.6,1.3,3.7,6.1,23.3,,104,103
43,M.L. Carr\carrml01,SF,29,BOS,82,7,1994,8.5,17.9,.474,0.3,1.0,.293,8.2,16.9,.485,4.2,5.7,.739,2.5,5.3,7.7,3.7,2.8,0.8,3.4,5.0,21.4,,105,100
44,Bob Carrington\carribo01,SG,26,SDC,10,,134,5.3,13.1,.405,0.0,0.7,.000,5.3,12.4,.429,2.1,2.8,.750,2.1,2.5,4.6,1.1,1.4,0.4,1.8,6.4,12.7,,95,113
45,Ron Carter\cartero01,SG,23,IND,13,,117,5.9,14.5,.405,0.0,0.0,,5.9,14.5,.405,0.8,2.7,.286,2.0,5.5,7.5,3.5,0.8,1.2,3.9,7.5,12.6,,78,108
46,Bill Cartwright\cartwbi01,C,22,NYK,82,,3150,9.5,17.4,.547,0.0,0.0,,9.5,17.4,.547,6.5,8.1,.797,2.8,7.6,10.4,2.4,0.7,1.4,3.2,4.0,25.5,,117,108
47,Harvey Catchings\catchha01,C,28,MIL,72,,1366,3.3,8.4,.398,0.0,0.0,.000,3.3,8.3,.399,1.3,2.1,.629,5.6,8.4,14.1,2.8,0.8,5.6,2.3,6.6,8.0,,99,100
48,Don Chaney\chanedo01,SG,33,BOS,60,0,523,6.0,16.9,.354,0.1,0.5,.167,5.9,16.4,.361,2.9,3.8,.762,2.8,3.8,6.5,3.4,2.8,1.0,3.0,7.2,14.9,,89,101
49,Maurice Cheeks\cheekma01,PG,23,PHI,79,,2623,6.3,11.7,.540,0.1,0.2,.444,6.3,11.6,.541,3.2,4.1,.779,1.3,3.5,4.9,9.9,3.3,0.6,3.8,3.5,16.0,,111,101
50,Phil Chenier\cheniph01,SG,29,TOT,43,,850,7.4,19.1,.390,0.3,0.7,.417,7.2,18.4,.389,2.7,3.7,.731,1.0,3.2,4.3,4.9,1.8,0.8,3.0,3.0,17.8,,91,108
50,Phil Chenier\cheniph01,SG,29,WSB,20,,470,8.4,21.3,.393,0.3,0.6,.500,8.1,20.7,.389,3.1,4.1,.756,1.0,3.3,4.3,4.2,1.8,0.5,2.9,2.6,20.1,,91,107
50,Phil Chenier\cheniph01,SG,29,IND,23,,380,6.3,16.3,.385,0.2,0.7,.333,6.0,15.6,.388,2.2,3.1,.692,1.1,3.1,4.2,5.7,1.8,1.2,3.1,3.5,15.0,,91,108
51,Jim Chones\choneji01,C,30,LAL,82,,2394,7.2,14.6,.489,0.0,0.0,.000,7.2,14.6,.491,2.4,3.3,.740,2.8,8.1,10.9,2.9,1.1,1.3,3.4,5.2,16.7,,100,104
52,Jim Cleamons\cleamji01,PG,30,TOT,79,,1789,5.6,11.7,.476,0.2,0.8,.226,5.4,10.9,.494,2.2,2.9,.743,1.4,2.6,4.0,7.5,1.5,0.3,2.8,3.5,13.5,,105,109
52,Jim Cleamons\cleamji01,PG,30,NYK,22,,254,5.3,12.2,.435,0.5,1.4,.375,4.8,10.8,.443,2.1,2.7,.800,1.8,1.6,3.4,7.1,2.3,0.4,3.0,2.3,13.3,,103,110
52,Jim Cleamons\cleamji01,PG,30,WSB,57,,1535,5.6,11.6,.483,0.1,0.7,.174,5.5,10.9,.503,2.2,3.0,.735,1.3,2.7,4.1,7.6,1.3,0.3,2.8,3.7,13.5,,106,109
53,Doug Collins\collido01,SG,28,PHI,36,,963,9.2,19.8,.466,0.0,0.0,.000,9.2,19.8,.467,5.5,6.0,.911,1.4,3.1,4.5,4.8,1.5,0.3,4.0,3.7,24.0,,104,105
54,Jeff Cook\cookje01,PF,23,PHO,66,,904,6.5,13.9,.469,0.0,0.2,.000,6.5,13.8,.474,5.3,6.5,.806,4.6,7.6,12.2,4.3,1.4,0.9,3.6,5.2,18.3,,108,102
55,Michael Cooper\coopemi01,SG,23,LAL,82,,1973,7.1,13.5,.524,0.1,0.5,.250,7.0,13.0,.534,2.6,3.3,.776,2.4,3.0,5.4,5.2,2.0,0.9,3.3,5.0,16.9,,108,106
56,Wayne Cooper\coopewa01,PF,23,GSW,79,,1781,9.8,20.1,.489,0.0,0.1,.250,9.8,20.0,.491,3.6,4.9,.751,5.4,8.2,13.6,1.1,0.5,2.1,3.8,6.6,23.4,,102,106
57,Hollis Copeland\copelho01,SF,24,NYK,75,,1142,7.2,14.5,.495,0.0,0.1,.000,7.2,14.4,.497,2.5,3.4,.733,2.8,3.4,6.2,3.2,2.4,1.0,3.3,6.1,16.9,,101,108
58,Dave Corzine\corzida01,C,23,WSB,78,,826,5.1,12.2,.417,0.0,0.0,,5.1,12.2,.417,2.5,3.9,.662,5.9,9.4,15.3,3.6,0.5,1.8,3.4,6.8,12.7,,96,104
59,John Coughran\coughjo01,SF,28,GSW,24,,160,8.7,24.2,.358,0.6,2.7,.222,8.1,21.5,.375,2.4,4.2,.571,0.6,5.1,5.7,3.6,2.1,0.3,3.9,7.2,20.3,,79,107
60,Dave Cowens*\cowenda01,C,31,BOS,66,55,2159,9.1,20.2,.453,0.0,0.3,.083,9.1,19.9,.458,2.1,2.6,.779,2.7,8.8,11.6,4.5,1.5,1.3,2.3,4.7,20.4,,104,100
61,Charlie Criss\crissch01,PG,31,ATL,81,,1794,6.7,15.6,.431,0.0,0.5,.059,6.7,15.2,.442,4.7,5.7,.811,0.7,2.4,3.1,6.7,2.0,0.1,3.5,3.6,18.2,,102,106
62,Terry Crosby\crosbte01,PG,23,KCK,4,,28,3.3,6.6,.500,0.0,0.0,,3.3,6.6,.500,3.3,3.3,1.000,0.0,1.7,1.7,11.6,0.0,0.0,8.3,6.6,10.0,,81,109
63,Pat Cummings\cummipa01,C,23,MIL,71,,900,9.7,19.3,.505,0.0,0.0,,9.7,19.3,.505,4.9,6.4,.764,4.2,8.2,12.4,2.8,1.1,0.9,3.9,7.3,24.4,,107,103
64,Bob Dandridge\dandrbo01,SF,32,WSB,45,,1457,10.6,23.4,.451,0.1,0.4,.182,10.5,23.1,.455,3.9,4.9,.809,2.0,5.9,7.9,5.7,0.9,1.2,3.9,3.6,25.1,,99,107
65,Adrian Dantley*\dantlad01,SF,23,UTA,68,,2674,13.4,23.3,.576,0.0,0.0,.000,13.4,23.3,.577,8.1,9.7,.842,3.4,6.1,9.5,3.5,1.8,0.3,4.3,3.9,35.0,,119,110
66,Brad Davis\davisbr01,PG,24,TOT,18,,268,6.4,11.4,.556,0.0,0.2,.000,6.4,11.3,.565,2.4,2.9,.813,0.7,2.4,3.1,9.1,2.4,0.2,2.5,5.1,15.1,,118,111
66,Brad Davis\davisbr01,PG,24,IND,5,,43,2.1,7.5,.286,0.0,0.0,,2.1,7.5,.286,3.2,4.3,.750,0.0,2.1,2.1,5.3,3.2,0.0,3.2,7.5,7.5,,81,107
66,Brad Davis\davisbr01,PG,24,UTA,13,,225,7.2,12.2,.589,0.0,0.2,.000,7.2,12.0,.600,2.2,2.6,.833,0.9,2.4,3.3,9.8,2.2,0.2,2.4,4.6,16.6,,124,112
67,Harry Davis\davisha01,SF,24,SAS,4,,30,8.8,17.5,.500,0.0,0.0,,8.8,17.5,.500,1.5,2.9,.500,2.9,5.8,8.8,0.0,1.5,0.0,4.4,11.7,19.0,,87,110
68,Johnny Davis\davisjo01,PG,24,IND,82,,2912,7.8,18.3,.428,0.1,0.7,.095,7.8,17.6,.440,4.8,5.6,.864,1.6,2.0,3.6,6.9,1.7,0.4,3.2,2.8,20.5,,106,110
69,Walter Davis\daviswa03,SF,25,PHO,75,,2309,13.0,23.1,.563,0.0,0.1,.000,13.0,23.0,.565,5.9,7.2,.819,1.5,3.9,5.4,6.7,2.3,0.4,4.8,4.0,32.0,,112,104
70,Darryl Dawkins\dawkida01,C,23,PHI,80,,2541,9.1,17.3,.522,0.0,0.1,.000,9.1,17.2,.526,3.5,5.3,.653,3.6,9.1,12.7,2.7,0.9,2.6,4.2,6.0,21.6,,101,100
71,Paul Dawkins\dawkipa01,SF,22,UTA,57,,776,8.9,19.0,.470,0.1,0.3,.200,8.9,18.7,.475,2.1,3.0,.688,2.7,5.3,7.9,4.9,2.1,0.6,4.8,7.1,20.0,,92,110
72,Greg Deane\deanegr01,SG,22,UTA,7,,48,2.0,11.3,.182,1.0,1.0,1.000,1.0,10.2,.100,5.1,7.2,.714,2.0,4.1,6.1,6.1,0.0,0.0,3.1,3.1,10.2,,84,116
73,Larry Demic\demicla01,PF,22,NYK,82,,1872,5.5,12.7,.436,0.0,0.0,,5.5,12.7,.436,2.6,4.4,.601,4.7,6.9,11.6,1.5,1.3,0.7,4.0,7.4,13.7,,89,108
74,Coby Dietrick\dietrco01,C,31,CHI,79,,1830,5.8,12.9,.454,0.0,0.2,.111,5.8,12.6,.460,2.3,3.0,.763,2.6,6.7,9.3,5.6,2.3,1.3,2.9,5.9,14.0,,102,105
75,Leon Douglas\douglle01,C,25,DET,70,,1782,5.6,11.4,.486,0.0,0.0,.000,5.6,11.4,.487,3.1,4.7,.676,4.3,8.3,12.6,3.0,0.8,1.6,3.2,6.3,14.3,,103,109
76,John Drew\drewjo01,SF,25,ATL,80,,2306,11.3,24.9,.453,0.0,0.1,.000,11.3,24.7,.455,10.3,13.6,.757,4.3,5.6,9.9,2.1,1.9,0.5,5.1,6.6,32.8,,105,103
77,Terry Duerod\duerote01,SG,23,DET,67,,1331,9.5,20.1,.472,0.5,1.8,.283,9.0,18.3,.490,1.5,2.2,.682,1.0,2.3,3.3,3.9,1.4,0.4,2.7,3.4,21.0,,100,113
78,Mike Dunleavy\dunlemi01,PG,25,HOU,51,,1036,6.8,14.6,.464,0.1,0.9,.150,6.6,13.7,.485,5.1,6.1,.828,1.2,3.4,4.6,9.6,1.8,0.2,5.0,5.5,18.8,,104,110
79,T.R. Dunn\dunntr01,SG,24,POR,82,,1841,6.3,14.6,.436,0.0,0.1,.000,6.3,14.5,.438,2.2,2.9,.757,3.5,5.1,8.6,3.9,2.7,0.8,2.4,3.8,14.9,,102,103
80,James Edwards\edwarja01,C,24,IND,82,,2314,10.5,20.5,.512,0.0,0.0,.000,10.5,20.5,.512,4.6,6.7,.681,3.6,7.9,11.5,2.5,1.1,2.1,2.6,6.4,25.6,,112,105
81,Bob Elliott\elliobo01,PF,24,NJN,54,,722,6.3,14.3,.443,0.1,0.3,.250,6.3,14.0,.446,6.5,9.5,.684,4.2,7.4,11.6,3.3,1.8,0.9,5.5,6.1,19.2,,94,102
82,Bo Ellis\ellisbo02,PF,25,DEN,48,,502,5.6,12.5,.449,0.0,0.3,.000,5.6,12.2,.459,3.7,4.9,.755,4.7,6.0,10.7,2.8,0.9,2.2,2.2,6.2,14.9,,109,108
83,Len Elmore\elmorle01,C,27,KCK,58,,915,5.3,12.3,.430,0.0,0.0,,5.3,12.3,.430,2.6,3.8,.689,3.8,9.3,13.1,3.3,2.1,2.0,3.4,7.8,13.2,,93,97
84,Alex English*\englial01,SF,26,TOT,78,,2401,10.6,21.3,.497,0.0,0.1,.333,10.6,21.2,.498,4.0,5.1,.789,5.2,6.4,11.6,4.3,1.4,1.2,4.1,4.0,25.3,,106,107
