Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
113,Hamidou Diallo\diallha01,SG,20,OKC,16,2,233,7.9,16.8,.470,0.8,3.0,.267,7.1,13.8,.515,3.6,5.1,.720,3.9,5.1,8.9,1.6,2.8,0.8,1.4,6.1,20.3,,115,104
114,Gorgui Dieng\dienggo01,C,29,MIN,21,0,286,6.9,16.3,.423,0.7,2.9,.235,6.2,13.4,.463,4.0,4.9,.828,3.4,11.6,14.9,3.0,1.8,2.0,2.9,6.2,18.5,,102,107
115,Spencer Dinwiddie\dinwisp01,PG,25,BRK,21,0,585,9.5,20.1,.473,3.5,9.2,.382,6.0,10.9,.550,5.3,6.6,.797,1.1,3.5,4.6,8.8,1.1,0.5,3.7,5.4,27.8,,119,116
116,Donte DiVincenzo\divindo01,SG,22,MIL,15,0,264,6.5,14.6,.446,2.6,9.3,.283,3.9,5.3,.733,1.6,1.9,.818,1.6,6.3,7.9,3.9,0.7,0.4,1.9,4.2,17.2,,112,109
117,Luka Doncic\doncilu01,PF,19,DAL,18,18,607,9.6,21.2,.453,3.5,8.8,.396,6.1,12.4,.494,4.5,5.8,.781,1.5,7.8,9.4,6.2,1.4,0.5,5.4,3.0,27.2,,104,109
118,Tyler Dorsey\dorsety01,SG,22,ATL,10,0,105,5.2,15.7,.333,0.9,5.2,.167,4.4,10.4,.417,2.2,5.2,.417,0.4,6.1,6.5,2.6,1.3,0.0,0.4,3.0,13.5,,84,115
119,Damyean Dotson\dotsoda01,SG,24,NYK,15,9,403,7.4,17.3,.431,2.4,7.4,.323,5.0,9.8,.512,0.8,1.3,.636,1.4,6.7,8.2,1.9,1.6,0.2,1.3,3.2,18.1,,106,114
120,Goran Dragic\dragigo01,PG,32,MIA,12,12,369,8.9,21.5,.416,2.6,8.0,.323,6.3,13.5,.471,4.9,6.5,.760,1.0,4.1,5.2,7.3,0.9,0.5,3.9,3.9,25.4,,105,113
121,Andre Drummond\drumman01,C,25,DET,17,17,573,11.8,22.2,.530,0.3,1.3,.200,11.5,21.0,.550,4.0,7.9,.511,9.0,14.1,23.1,2.2,1.9,2.4,3.5,5.3,27.9,,112,102
122,Jared Dudley\dudleja01,PF,33,BRK,21,20,484,3.7,9.8,.381,2.0,6.4,.317,1.7,3.4,.500,0.8,1.2,.667,1.5,4.7,6.3,3.4,1.2,0.6,2.0,5.7,10.3,,101,115
123,Kris Dunn\dunnkr01,PG,24,CHI,1,1,30,6.4,20.8,.308,1.6,6.4,.250,4.8,14.4,.333,0.0,0.0,,0.0,6.4,6.4,11.2,0.0,0.0,6.4,9.6,14.4,,71,116
124,Kevin Durant\duranke01,PF,30,GSW,22,22,778,13.9,27.4,.508,1.9,5.9,.323,12.0,21.5,.559,10.0,10.7,.931,0.6,10.0,10.6,8.3,1.3,1.5,4.6,2.7,39.7,,119,109
125,Vince Edwards\edwarvi01,SF,22,HOU,1,0,4,12.6,25.1,.500,12.6,25.1,.500,0.0,0.0,,0.0,0.0,,12.6,0.0,12.6,0.0,0.0,0.0,0.0,0.0,37.7,,157,122
126,Henry Ellenson\ellenhe01,PF,22,DET,1,0,8,12.1,30.1,.400,6.0,12.1,.500,6.0,18.1,.333,12.1,12.1,1.000,0.0,18.1,18.1,0.0,0.0,0.0,0.0,6.0,42.2,,128,107
127,Wayne Ellington\ellinwa01,SG,31,MIA,12,6,300,6.2,15.9,.390,5.3,13.7,.384,1.0,2.2,.429,1.6,1.6,1.000,0.3,3.2,3.5,3.2,2.2,0.5,1.6,3.2,19.3,,115,111
128,Joel Embiid\embiijo01,C,24,PHI,22,22,765,12.3,25.9,.474,1.8,5.9,.316,10.4,20.0,.520,11.7,14.5,.809,3.0,15.0,18.0,4.8,0.6,2.7,4.4,4.9,38.1,,114,105
129,James Ennis\ennisja01,SF,28,HOU,16,16,415,5.6,11.9,.469,2.8,7.3,.383,2.8,4.6,.605,2.1,3.0,.680,2.1,2.5,4.6,1.3,2.1,0.7,1.3,6.4,16.0,,120,115
130,Drew Eubanks\eubandr01,PF,21,SAS,3,0,13,11.3,18.8,.600,0.0,0.0,,11.3,18.8,.600,7.5,7.5,1.000,3.8,0.0,3.8,0.0,0.0,0.0,7.5,0.0,30.1,,102,119
131,Jacob Evans\evansja02,SG,21,GSW,13,0,68,2.1,10.6,.200,0.7,2.8,.250,1.4,7.8,.182,0.0,0.0,,0.7,4.2,5.0,6.4,0.7,0.7,2.1,5.7,5.0,,71,114
132,Tyreke Evans\evansty01,SG,29,IND,19,4,397,9.1,23.8,.380,3.4,8.9,.375,5.7,14.9,.383,3.8,5.2,.738,1.4,5.2,6.6,6.0,2.5,1.0,3.6,4.0,25.3,,96,105
133,Dante Exum\exumda01,PG,23,UTA,21,0,366,6.5,17.0,.380,1.3,4.9,.270,5.2,12.2,.424,5.2,6.9,.750,1.2,4.1,5.3,5.9,0.8,0.5,3.2,5.0,19.4,,98,114
134,Kenneth Faried\farieke01,PF,29,BRK,7,0,41,10.7,14.3,.750,0.0,0.0,,10.7,14.3,.750,3.6,8.3,.429,7.1,10.7,17.9,0.0,1.2,1.2,3.6,2.4,25.0,,120,110
135,Derrick Favors\favorde01,C,27,UTA,20,19,463,9.1,15.6,.584,0.6,2.4,.261,8.5,13.2,.643,3.7,6.2,.593,6.5,8.1,14.6,1.9,1.8,2.9,2.6,5.2,22.5,,119,107
136,Cristiano Felicio\feliccr01,C,26,CHI,16,0,217,5.1,8.8,.575,0.0,0.2,.000,5.1,8.6,.590,2.7,3.5,.750,3.5,9.7,13.3,2.2,0.4,0.4,2.4,4.4,12.8,,114,112
137,Raymond Felton\feltora01,PG,34,OKC,11,0,130,8.0,23.3,.344,1.5,9.4,.154,6.5,13.8,.474,2.9,3.3,.889,1.1,5.1,6.2,7.6,1.8,1.1,3.6,3.6,20.3,,91,106
138,Terrance Ferguson\fergute01,SG,20,OKC,15,15,320,3.5,9.7,.364,1.6,6.3,.256,1.9,3.4,.565,0.4,0.6,.750,1.6,2.8,4.4,1.5,1.2,0.4,2.1,5.8,9.2,,90,109
139,Yogi Ferrell\ferreyo01,SG,25,SAC,12,2,178,5.9,14.1,.418,2.1,6.2,.333,3.9,8.0,.484,3.9,3.9,1.000,0.5,4.6,5.1,2.8,1.8,0.3,1.5,3.3,17.7,,112,113
140,Dorian Finney-Smith\finnedo01,SF,25,DAL,18,9,492,5.8,12.2,.472,2.6,6.7,.391,3.1,5.5,.571,1.7,2.7,.607,3.4,4.0,7.4,1.5,1.8,1.1,2.0,5.6,15.8,,114,109
141,Bryn Forbes\forbebr01,PG,25,SAS,20,20,573,8.3,18.1,.458,4.0,8.8,.456,4.3,9.3,.459,1.5,2.0,.783,0.3,2.8,3.2,4.0,1.3,0.0,2.1,4.4,22.1,,111,114
142,Evan Fournier\fournev01,SG,26,ORL,21,21,627,9.7,23.4,.413,2.9,10.3,.286,6.7,13.2,.512,2.5,3.3,.744,0.5,3.9,4.4,6.6,1.9,0.3,2.9,4.4,24.8,,99,112
143,De'Aaron Fox\foxde01,PG,21,SAC,20,20,651,8.6,18.4,.471,1.7,4.4,.381,7.0,13.9,.500,5.6,8.2,.681,0.8,4.9,5.6,10.5,1.7,0.7,4.6,3.4,24.5,,109,112
144,Melvin Frazier\frazime01,SG,22,ORL,2,0,11,0.0,4.4,.000,0.0,4.4,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4,0.0,,0,119
145,Tim Frazier\fraziti01,PG,28,NOP,12,2,141,3.3,10.5,.313,1.3,4.6,.286,2.0,5.9,.333,0.3,1.0,.333,1.3,4.3,5.6,8.8,1.0,0.3,2.9,6.6,8.2,,92,117
146,Channing Frye\fryech01,C,35,CLE,3,1,31,6.4,12.8,.500,4.8,6.4,.750,1.6,6.4,.250,0.0,0.0,,0.0,11.2,11.2,1.6,1.6,0.0,3.2,6.4,17.7,,109,113
147,Markelle Fultz\fultzma01,SG,20,PHI,19,15,427,7.2,17.1,.419,0.4,1.5,.286,6.7,15.6,.433,2.3,4.1,.568,2.9,4.9,7.7,6.5,1.9,0.6,2.8,5.7,17.1,,99,111
148,Danilo Gallinari\gallida01,SF,30,LAC,18,18,561,8.4,19.7,.425,3.7,8.1,.458,4.6,11.6,.401,7.8,8.2,.948,1.4,7.7,9.1,3.0,0.7,0.4,1.6,3.4,28.2,,124,111
149,Langston Galloway\gallola01,SG,27,DET,16,0,397,6.2,14.3,.432,3.8,10.6,.356,2.4,3.8,.645,2.2,2.6,.857,1.0,4.3,5.2,2.8,0.5,0.2,1.0,3.9,18.3,,124,113
150,Marc Gasol\gasolma01,C,34,MEM,19,19,662,9.1,19.7,.461,2.6,6.6,.395,6.5,13.1,.494,5.4,7.4,.732,2.0,12.0,14.0,5.7,2.4,1.8,2.4,4.1,26.1,,113,100
151,Pau Gasol\gasolpa01,C,38,SAS,9,0,157,6.9,13.4,.512,1.2,2.2,.571,5.6,11.2,.500,4.1,5.6,.722,3.4,13.7,17.2,9.4,0.3,2.8,2.2,5.0,19.0,,129,107
152,Rudy Gay\gayru01,SF,32,SAS,16,13,435,10.0,20.0,.500,2.3,4.6,.488,7.8,15.4,.504,3.0,3.8,.794,2.5,10.6,13.1,3.8,1.4,1.1,3.0,4.7,25.3,,111,109
153,Paul George\georgpa01,SF,28,OKC,19,19,680,10.9,26.5,.411,4.3,12.2,.352,6.6,14.3,.461,5.6,6.8,.816,1.9,8.8,10.6,5.8,3.1,1.1,3.8,4.0,31.7,,109,101
154,Taj Gibson\gibsota01,PF,33,MIN,21,21,557,7.7,14.3,.536,0.7,1.6,.444,7.0,12.8,.547,3.2,4.3,.740,5.1,7.0,12.1,2.8,2.0,1.2,1.9,5.3,19.2,,122,111
155,Harry Giles\gilesha01,PF,20,SAC,16,0,169,10.3,23.0,.447,0.0,0.5,.000,10.3,22.5,.458,1.4,3.3,.417,4.6,9.5,14.1,4.9,3.3,1.1,5.1,10.8,21.9,,88,105
156,Shai Gilgeous-Alexander\gilgesh01,PG,20,LAC,19,10,526,6.6,14.4,.456,0.7,2.6,.276,5.9,11.8,.496,4.1,5.0,.818,1.4,4.1,5.5,5.0,1.6,1.2,3.3,3.4,17.9,,104,110
157,Rudy Gobert\goberru01,C,26,UTA,21,21,671,8.6,12.4,.698,0.0,0.0,,8.6,12.4,.698,5.3,8.9,.602,5.4,13.3,18.7,2.2,1.5,2.8,2.4,4.3,22.6,,131,105
158,Aaron Gordon\gordoaa01,PF,23,ORL,20,20,642,9.4,19.8,.477,2.3,6.5,.360,7.1,13.3,.534,3.0,4.4,.690,2.8,8.2,11.0,3.9,1.5,1.4,2.8,3.9,24.3,,107,109
159,Eric Gordon\gordoer01,SG,30,HOU,16,7,532,8.2,23.2,.354,3.9,13.4,.289,4.3,9.8,.442,4.1,5.0,.811,0.6,3.3,3.9,2.8,0.8,0.7,1.8,3.1,24.4,,101,118
160,Marcin Gortat\gortama01,C,34,LAC,16,16,275,6.2,11.0,.563,0.0,0.0,,6.2,11.0,.563,3.1,3.8,.818,4.1,12.1,16.2,4.1,0.3,1.4,2.8,6.4,15.5,,119,108
161,Devonte' Graham\grahade01,PG,23,CHO,6,0,63,4.6,13.0,.353,1.5,9.1,.167,3.0,3.8,.800,0.0,0.0,,0.0,4.6,4.6,6.9,0.8,0.0,2.3,4.6,10.7,,90,114
162,Treveon Graham\grahatr01,SG,25,BRK,2,0,27,0.0,5.4,.000,0.0,3.6,.000,0.0,1.8,.000,0.0,0.0,,1.8,5.4,7.2,1.8,1.8,0.0,3.6,9.0,0.0,,26,114
163,Jerami Grant\grantje01,PF,24,OKC,19,16,577,6.5,13.2,.491,1.7,4.7,.368,4.7,8.5,.558,3.4,5.1,.661,1.5,6.6,8.1,2.0,1.3,1.6,1.5,3.8,18.0,,118,105
164,Jerian Grant\grantje02,PG,26,ORL,21,0,405,4.3,10.9,.396,1.8,5.2,.349,2.5,5.8,.438,0.6,1.3,.455,1.1,3.6,4.7,8.9,2.9,0.2,3.5,4.2,11.0,,97,110
165,Danny Green\greenda02,SG,31,TOR,21,21,593,5.7,13.1,.433,4.1,9.6,.425,1.6,3.5,.455,0.4,0.4,1.000,1.4,4.8,6.2,2.1,1.8,1.1,2.0,4.2,15.9,,111,107
166,Draymond Green\greendr01,PF,28,GSW,13,13,396,4.4,9.8,.444,0.7,3.3,.222,3.6,6.6,.556,1.5,2.2,.667,1.3,10.6,11.9,11.4,2.9,1.2,5.2,4.9,10.9,,99,105
167,Gerald Green\greenge01,SG,33,HOU,16,0,265,7.4,19.5,.379,4.4,15.0,.291,3.0,4.5,.667,1.3,1.7,.778,1.5,5.5,7.0,1.1,0.6,0.2,1.5,4.7,20.5,,102,117
168,JaMychal Green\greenja01,PF,28,MEM,7,2,147,8.2,19.6,.421,1.7,4.1,.417,6.5,15.4,.422,2.1,2.1,1.000,5.1,11.3,16.5,2.4,2.1,2.4,3.8,7.5,20.2,,95,100
169,Jeff Green\greenje02,PF,32,WAS,20,1,492,7.5,14.9,.500,1.6,5.5,.298,5.8,9.5,.616,3.6,3.8,.950,3.0,7.1,10.1,2.7,1.3,1.1,2.7,3.9,20.2,,115,115
170,Blake Griffin\griffbl01,PF,29,DET,17,17,617,11.3,24.2,.468,3.1,8.1,.385,8.2,16.1,.510,7.1,9.5,.746,2.4,10.8,13.2,6.8,1.0,0.7,5.3,4.2,32.9,,110,108
171,Daniel Hamilton\hamilda02,SG,23,ATL,1,0,8,0.0,11.4,.000,0.0,5.7,.000,0.0,5.7,.000,5.7,11.4,.500,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,5.7,,28,122
172,Tim Hardaway\hardati02,SG,26,NYK,20,20,667,10.8,26.4,.409,4.5,12.1,.371,6.3,14.3,.442,7.6,9.0,.847,0.7,4.3,5.0,4.2,1.4,0.1,3.0,3.8,33.7,,112,116
173,James Harden\hardeja01,SG,29,HOU,16,16,598,12.5,28.7,.436,5.6,15.3,.368,6.9,13.4,.513,11.7,14.1,.827,0.8,6.2,7.1,11.0,3.0,0.8,7.8,4.5,42.3,,113,111
174,Maurice Harkless\harklma01,SF,25,POR,8,1,125,3.8,10.7,.357,1.1,5.7,.200,2.7,5.0,.538,1.1,1.5,.750,1.5,9.2,10.7,1.9,1.5,2.7,1.1,6.9,10.0,,97,106
175,Montrezl Harrell\harremo01,C,25,LAC,19,0,487,10.6,16.5,.641,0.0,0.0,,10.6,16.5,.641,8.0,11.8,.678,4.2,9.4,13.6,2.7,2.0,3.3,2.8,5.2,29.2,,129,104
176,Devin Harris\harride01,PG,35,DAL,8,0,120,6.8,16.4,.415,2.4,9.6,.250,4.4,6.8,.647,5.2,7.2,.722,0.0,6.8,6.8,4.0,4.4,0.8,2.8,6.0,21.3,,104,102
177,Gary Harris\harriga01,SG,24,DEN,19,19,633,9.3,21.2,.441,2.5,7.7,.323,6.9,13.5,.509,3.7,4.6,.797,1.2,3.8,5.0,4.4,1.9,0.7,1.9,3.3,24.8,,111,108
178,Joe Harris\harrijo01,SG,27,BRK,21,21,614,8.0,16.4,.490,3.9,8.9,.438,4.1,7.5,.553,1.9,2.4,.800,1.3,4.5,5.7,3.7,0.9,0.2,2.5,5.3,21.9,,118,116
179,Tobias Harris\harrito02,PF,26,LAC,19,19,667,11.3,21.5,.525,2.7,6.3,.427,8.6,15.2,.565,3.8,4.5,.828,1.1,10.7,11.8,3.0,0.6,0.8,2.4,2.8,29.1,,117,109
180,Andrew Harrison\harrian01,SG-PG,24,TOT,9,0,120,4.6,13.7,.333,1.2,5.4,.231,3.3,8.3,.400,5.4,5.4,1.000,1.7,3.7,5.4,5.8,1.2,0.8,2.5,7.9,15.8,,107,116
180,Andrew Harrison\harrian01,PG,24,MEM,1,0,5,10.1,20.2,.500,0.0,10.1,.000,10.1,10.1,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,20.2,,95,115
180,Andrew Harrison\harrian01,SG,24,CLE,8,0,115,4.3,13.4,.323,1.3,5.2,.250,3.0,8.2,.368,5.6,5.6,1.000,1.7,3.9,5.6,6.1,1.3,0.9,2.6,7.8,15.6,,108,116
181,Shaquille Harrison\harrish01,PG,25,CHI,12,0,203,5.9,16.1,.368,0.7,4.3,.167,5.2,11.8,.440,4.3,7.1,.600,1.4,8.7,10.2,7.3,5.2,0.7,2.1,4.0,16.8,,96,102
182,Josh Hart\hartjo01,SG,23,LAL,19,3,473,6.1,13.7,.446,3.5,8.7,.409,2.6,5.0,.510,2.1,3.0,.700,0.8,6.2,7.0,2.2,2.2,1.2,1.9,4.0,17.8,,112,108
183,Isaiah Hartenstein\harteis01,PF,20,HOU,18,0,154,4.9,10.1,.484,0.3,1.3,.250,4.6,8.8,.519,2.9,3.9,.750,4.2,5.2,9.5,2.9,1.3,2.9,3.6,12.1,13.0,,105,112
184,Udonis Haslem\hasleud01,C,38,MIA,2,0,6,8.0,31.8,.250,0.0,15.9,.000,8.0,15.9,.500,0.0,0.0,,0.0,8.0,8.0,0.0,0.0,0.0,15.9,15.9,15.9,,34,113
185,Gordon Hayward\haywago01,SF,28,BOS,19,15,508,6.5,16.2,.400,2.0,6.9,.292,4.5,9.3,.480,3.2,3.8,.850,1.8,8.0,9.8,5.8,2.3,0.6,2.6,2.8,18.2,,105,103
186,John Henson\hensojo01,C,28,MIL,14,0,188,7.6,16.5,.463,2.7,7.6,.355,4.9,8.9,.556,1.5,2.5,.600,3.9,13.6,17.5,3.5,1.7,2.7,3.0,3.9,19.5,,109,100
187,Juan Hernangomez\hernaju01,PF,23,DEN,19,8,476,6.0,12.7,.472,3.2,7.4,.437,2.8,5.4,.519,2.2,2.6,.840,3.3,6.9,10.2,1.4,1.0,0.8,1.6,3.4,17.4,,124,108
188,Willy Hernangomez\hernawi01,C,24,CHO,15,0,213,8.3,16.2,.514,2.3,3.8,.588,6.1,12.4,.491,6.3,8.3,.757,6.8,9.9,16.7,3.4,1.8,2.0,3.2,7.4,25.3,,126,106
189,Mario Hezonja\hezonma01,SF,23,NYK,19,4,367,8.0,21.3,.377,2.0,7.8,.254,6.1,13.6,.447,1.6,2.9,.545,1.1,8.2,9.2,2.8,1.7,0.4,3.3,4.2,19.6,,86,113
190,Buddy Hield\hieldbu01,SG,25,SAC,20,20,621,10.8,22.2,.485,3.8,8.3,.451,7.0,13.9,.505,2.4,2.9,.825,1.6,6.6,8.2,3.9,0.8,0.7,3.5,3.8,27.7,,108,113
191,George Hill\hillge01,PG,32,CLE,10,10,265,9.4,16.9,.556,2.3,4.7,.480,7.1,12.2,.585,2.6,3.0,.875,1.5,2.1,3.6,5.6,1.9,0.2,3.0,5.1,23.7,,123,117
192,Solomon Hill\hillso01,SF,27,NOP,9,1,162,2.6,8.8,.290,0.9,4.3,.200,1.7,4.6,.375,0.9,1.1,.750,0.9,5.1,6.0,4.3,1.7,0.9,1.7,3.1,6.8,,87,114
193,Aaron Holiday\holidaa01,PG,22,IND,10,0,119,10.8,21.9,.491,2.9,10.4,.280,7.9,11.6,.679,4.6,5.8,.786,0.4,9.1,9.5,5.0,1.2,0.8,4.1,6.2,29.0,,106,106
194,Jrue Holiday\holidjr01,SG,28,NOP,21,21,762,9.6,20.9,.462,1.6,5.9,.268,8.1,15.0,.538,4.2,5.5,.758,1.5,4.2,5.7,11.6,2.2,1.0,5.1,3.4,25.0,,108,113
195,Justin Holiday\holidju01,SG,29,CHI,21,21,744,6.1,14.4,.426,4.3,10.4,.414,1.8,3.9,.459,1.0,1.0,.938,0.6,5.6,6.2,3.3,2.1,0.7,1.4,3.0,17.5,,112,111
196,John Holland\hollajo02,SF,30,CLE,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,123
197,Rondae Hollis-Jefferson\holliro01,SF,24,BRK,17,2,367,8.2,19.8,.416,0.3,2.0,.133,8.0,17.8,.448,4.7,7.4,.625,3.6,9.0,12.6,3.5,1.7,1.3,2.5,4.1,21.4,,100,110
198,Richaun Holmes\holmeri01,C,25,PHO,18,0,213,8.8,13.8,.639,0.0,0.0,,8.8,13.8,.639,2.7,5.4,.500,6.3,10.0,16.3,1.4,1.6,3.6,3.8,9.0,20.4,,111,108
199,Rodney Hood\hoodro01,SG,26,CLE,19,19,536,8.8,19.7,.448,2.3,5.5,.424,6.5,14.2,.458,3.8,4.2,.911,0.7,3.7,4.5,3.7,1.3,0.2,1.5,4.6,23.8,,117,117
200,Al Horford\horfoal01,C,32,BOS,20,20,600,7.8,16.5,.473,2.2,6.3,.346,5.6,10.2,.551,1.5,2.2,.667,2.6,7.5,10.1,5.6,1.4,2.7,2.3,2.8,19.3,,112,103
201,Danuel House\houseda01,G,25,HOU,1,0,28,1.8,9.0,.200,0.0,5.4,.000,1.8,3.6,.500,3.6,3.6,1.000,3.6,1.8,5.4,1.8,0.0,0.0,1.8,5.4,7.2,,87,121
202,Dwight Howard\howardw01,C,33,WAS,9,9,230,8.8,14.1,.623,0.0,0.0,,8.8,14.1,.623,5.9,9.8,.604,4.9,12.1,17.0,0.8,1.4,0.8,3.3,7.0,23.6,,116,112
203,Kevin Huerter\huertke01,SG,20,ATL,19,3,370,4.7,12.3,.380,2.3,6.4,.365,2.3,5.9,.396,1.0,1.5,.667,1.7,5.7,7.4,4.2,1.5,0.7,1.9,3.7,12.7,,101,114
204,Chandler Hutchison\hutchch01,SF,22,CHI,17,3,328,4.8,10.8,.446,0.6,2.8,.211,4.2,8.0,.527,2.2,3.4,.652,1.6,8.3,9.9,1.6,1.6,0.4,2.2,4.1,12.4,,94,111
205,Serge Ibaka\ibakase01,C,29,TOR,20,12,531,12.4,22.3,.558,1.3,4.4,.306,11.1,17.9,.620,3.6,4.7,.769,4.4,9.8,14.2,2.1,1.2,2.5,3.2,5.7,29.8,,117,104
206,Andre Iguodala\iguodan01,SF,35,GSW,20,7,456,3.5,7.7,.452,1.1,3.2,.333,2.4,4.5,.535,1.5,2.3,.636,1.4,5.2,6.5,6.3,1.6,1.2,2.0,2.5,9.5,,115,112
207,Ersan Ilyasova\ilyaser01,PF,31,MIL,18,1,378,6.1,13.1,.467,2.1,5.8,.362,4.0,7.4,.550,2.1,2.6,.810,3.6,9.1,12.6,2.8,1.1,0.5,1.8,6.9,16.4,,119,106
208,Joe Ingles\inglejo01,SF,31,UTA,21,21,690,7.0,15.3,.457,3.4,8.8,.389,3.6,6.5,.548,1.8,2.7,.667,0.5,5.2,5.7,6.6,2.3,0.4,3.8,3.6,19.3,,104,110
209,Brandon Ingram\ingrabr01,SG,21,LAL,15,15,480,8.9,19.2,.465,1.0,2.8,.345,7.9,16.4,.485,4.2,6.2,.672,1.2,5.5,6.7,3.1,1.1,1.0,3.7,4.1,23.0,,98,112
210,Kyrie Irving\irvinky01,PG,26,BOS,20,20,645,12.8,27.1,.474,3.8,9.9,.379,9.1,17.2,.528,3.5,4.3,.825,1.8,5.6,7.4,9.5,2.9,0.8,3.9,3.7,32.9,,113,103
211,Jonathan Isaac\isaacjo01,SF,21,ORL,15,8,328,6.7,15.2,.437,1.5,4.9,.303,5.2,10.4,.500,3.4,4.4,.767,2.8,8.7,11.5,1.3,1.5,2.4,1.6,4.6,18.2,,106,108
212,Wesley Iwundu\iwundwe01,SF,24,ORL,17,12,291,4.3,11.5,.377,0.8,3.0,.278,3.5,8.5,.412,3.5,4.5,.778,1.3,4.5,5.8,2.8,1.0,0.7,1.5,4.7,13.0,,100,113
213,Frank Jackson\jacksfr01,PG,20,NOP,15,0,180,5.9,16.2,.365,2.1,6.9,.296,3.9,9.2,.417,2.6,3.6,.714,0.3,2.3,2.6,2.3,0.5,0.0,2.3,5.6,16.4,,91,119
214,Jaren Jackson\jacksja02,C,19,MEM,19,17,481,10.1,19.4,.519,1.6,4.5,.349,8.5,14.9,.570,4.4,6.1,.724,2.6,6.5,9.1,2.9,2.1,4.3,3.1,7.8,26.1,,109,101
215,Josh Jackson\jacksjo02,SG,21,PHO,19,3,329,7.8,19.0,.408,1.8,5.7,.308,6.0,13.3,.451,2.8,4.7,.594,0.9,5.6,6.4,4.1,1.9,1.8,6.3,6.3,20.1,,79,113
216,Justin Jackson\jacksju01,SF,23,SAC,19,2,397,5.2,12.2,.425,1.7,6.1,.283,3.5,6.1,.566,1.8,2.3,.800,0.9,5.3,6.2,3.3,1.2,0.3,0.6,2.3,14.0,,115,114
217,Reggie Jackson\jacksre01,PG,28,DET,17,17,495,8.4,22.3,.376,3.3,11.0,.301,5.1,11.3,.448,5.9,7.0,.847,1.1,3.3,4.4,7.0,1.1,0.1,3.3,5.4,26.0,,107,112
218,LeBron James\jamesle01,PF,34,LAL,19,19,666,13.5,25.8,.522,3.1,8.0,.386,10.4,17.9,.582,7.5,10.4,.725,1.3,9.2,10.5,9.2,1.7,1.2,4.6,2.5,37.6,,119,107
219,Jonas Jerebko\jerebjo01,PF,31,GSW,22,4,413,5.6,12.8,.436,2.3,6.9,.339,3.3,5.9,.549,2.8,3.3,.857,3.8,10.2,14.1,4.1,1.2,0.3,2.1,6.4,16.3,,119,110
220,Alize Johnson\johnsal02,PF,22,IND,3,0,9,5.5,11.0,.500,0.0,0.0,,5.5,11.0,.500,0.0,11.0,.000,0.0,21.9,21.9,0.0,0.0,0.0,0.0,16.4,11.0,,66,102
221,Amir Johnson\johnsam01,C,31,PHI,21,0,215,7.5,13.4,.557,1.1,2.2,.500,6.4,11.2,.569,3.9,5.0,.783,3.9,10.3,14.2,6.4,0.7,1.3,5.5,9.4,19.9,,109,109
222,James Johnson\johnsja01,PF,31,MIA,4,2,84,3.4,17.1,.200,1.7,6.3,.273,1.7,10.8,.158,3.4,3.4,1.000,1.1,2.8,4.0,8.0,0.0,0.0,1.1,6.8,11.9,,90,116
223,Stanley Johnson\johnsst04,SF,22,DET,16,7,379,6.7,16.8,.402,2.7,8.8,.304,4.1,8.0,.508,1.8,2.2,.824,1.5,6.7,8.3,2.7,2.4,0.3,2.9,4.1,17.9,,98,107
224,Tyler Johnson\johnsty01,PG,26,MIA,16,0,435,7.4,16.9,.435,2.4,7.5,.324,4.9,9.4,.523,3.0,4.2,.711,1.1,4.6,5.7,4.2,1.8,1.1,2.7,3.6,20.1,,105,110
225,Wesley Johnson\johnswe01,SF,31,NOP,15,12,297,4.7,10.4,.448,2.6,5.9,.447,2.0,4.5,.448,0.8,0.9,.833,1.6,5.6,7.2,2.3,1.2,0.8,1.6,5.1,12.8,,114,115
226,Nikola Jokic\jokicni01,C,23,DEN,20,20,593,9.9,20.9,.474,1.9,6.1,.315,8.0,14.8,.539,5.8,7.1,.824,4.1,12.4,16.5,11.9,2.2,1.2,4.9,5.3,27.5,,117,101
227,Damian Jones\jonesda03,C,23,GSW,22,20,379,6.2,8.4,.742,0.0,0.0,,6.2,8.4,.742,2.7,4.2,.636,3.6,5.3,8.9,3.3,1.5,3.2,1.9,7.5,15.1,,138,109
228,Derrick Jones\jonesde02,SF,21,MIA,12,4,181,6.3,16.1,.393,1.3,4.0,.333,5.0,12.1,.413,2.6,4.0,.667,4.0,5.5,9.5,1.8,0.8,1.6,2.9,5.8,16.6,,95,111
229,Tyus Jones\jonesty01,PG,22,MIN,20,2,365,4.6,13.6,.340,1.6,5.4,.293,3.0,8.2,.371,1.3,1.8,.714,0.7,3.7,4.3,7.2,2.9,0.1,1.3,2.4,12.1,,101,113
230,DeAndre Jordan\jordade01,C,30,DAL,18,18,581,6.1,9.8,.627,0.0,0.0,,6.1,9.8,.627,4.7,6.0,.781,3.7,16.6,20.3,3.6,1.0,1.5,3.6,4.1,17.0,,120,104
