,Tm,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK
0,ATL,1950,64,29,35,0.45299999999999996,0,3,1,2,,6,,1818,0,0.0,0,0,0.0,0,2308,0.727,0,0,0,1330,2057,0,0,0,5313,10
1,ATL,1951,68,25,43,0.368,0,5,0,0,,5,,1988,0,0.0,0,0,0.0,0,2425,0.723,0,0,0,1476,2092,0,0,0,5730,3
2,ATL,1952,66,17,49,0.258,0,5,0,0,,6,,1674,0,0.0,0,0,0.0,0,2177,0.682,0,0,0,1229,1848,0,0,0,4833,10
3,ATL,1953,71,27,44,0.38,0,5,0,0,,5,,1873,0,0.0,0,0,0.0,0,2400,0.685,0,0,0,1427,2120,0,0,0,5389,9
4,ATL,1954,72,21,51,0.292,0,4,0,0,,4,,1757,0,0.0,0,0,0.0,0,2205,0.691,0,0,0,1298,1771,0,0,0,5038,9
5,ATL,1955,72,26,46,0.361,0,4,0,0,,4,,2187,0,0.0,0,0,0.0,0,2672,0.7170000000000001,0,0,0,1544,1904,0,0,0,6291,8
6,ATL,1956,72,33,39,0.45799999999999996,0,2,4,4,,5,,2506,0,0.0,0,0,0.0,0,2761,0.703,0,0,0,1748,1971,0,0,0,6953,6
7,ATL,1957,72,34,38,0.47200000000000003,0,1,6,4,,4,FINALS APPEARANCE,2557,0,0.0,0,0,0.0,0,2710,0.73,0,0,0,1454,1848,0,0,0,7091,6
8,ATL,1958,72,41,31,0.569,0,1,8,3,,4,LEAGUE CHAMPION,2779,0,0.0,0,0,0.0,0,3047,0.715,0,0,0,1541,1875,0,0,0,7738,3
9,ATL,1959,72,49,23,0.6809999999999999,0,1,2,4,,4,,2879,0,0.0,0,0,0.0,0,2757,0.752,0,0,0,1567,1937,0,0,0,7830,4
10,ATL,1960,75,46,29,0.613,0,1,7,7,,4,FINALS APPEARANCE,3179,0,0.0,0,0,0.0,0,2885,0.745,0,0,0,1881,1995,0,0,0,8506,5
11,ATL,1961,79,51,28,0.6459999999999999,0,1,5,7,,4,FINALS APPEARANCE,3618,0,0.0,0,0,0.0,0,2921,0.735,0,0,0,2136,2135,0,0,0,9383,4
12,ATL,1962,80,29,51,0.363,0,4,0,0,,5,,3641,0,0.0,0,0,0.0,0,2939,0.757,0,0,0,1996,2166,0,0,0,9508,5
13,ATL,1963,80,48,32,0.6,0,2,6,5,,5,,3355,0,0.0,0,0,0.0,0,2820,0.7290000000000001,0,0,0,1902,2077,0,0,0,8766,9
14,ATL,1964,80,46,34,0.575,0,2,6,6,,5,,3341,0,0.0,0,0,0.0,0,2795,0.757,0,0,0,1901,2266,0,0,0,8797,6
15,ATL,1965,80,45,35,0.563,0,2,1,3,,5,,3269,0,0.0,0,0,0.0,0,2947,0.736,0,0,0,1691,2069,0,0,0,8706,6
16,ATL,1966,80,36,44,0.45,0,3,6,4,,5,,3379,0,0.0,0,0,0.0,0,2870,0.7509999999999999,0,0,0,1782,2179,0,0,0,8913,8
17,ATL,1967,81,39,42,0.48100000000000004,0,2,5,4,,5,,3547,0,0.0,0,0,0.0,0,2979,0.708,0,0,0,1708,2173,0,0,0,9204,8
18,ATL,1968,82,56,26,0.6829999999999999,0,1,2,4,,6,,3504,0,0.0,0,0,0.0,0,3111,0.726,0,0,0,1988,2046,0,0,0,9266,10
19,ATL,1969,82,48,34,0.585,0,2,5,6,,7,,3605,0,0.0,0,0,0.0,0,2785,0.687,0,0,0,2069,2082,0,0,0,9123,9
20,ATL,1970,82,48,34,0.585,0,1,4,5,,7,,3817,0,0.0,0,0,0.0,0,2669,0.754,0,0,0,2142,2016,0,0,0,9646,6
21,ATL,1971,82,36,46,0.439,4,2,1,4,8.0,4,,3614,0,0.0,0,0,0.0,0,2975,0.713,0,0,0,1906,1958,0,0,0,9348,8
22,ATL,1972,82,36,46,0.439,4,2,2,4,8.0,4,,3482,0,0.0,0,0,0.0,0,2725,0.741,0,0,0,1897,1967,0,0,0,8982,8
23,ATL,1973,82,46,36,0.561,4,2,2,4,8.0,4,,3700,0,0.0,0,0,0.0,0,2482,0.733,0,0,0,2074,1916,0,0,0,9219,3
24,ATL,1974,82,35,47,0.42700000000000005,5,2,0,0,8.0,4,,3602,0,0.0,0,0,0.0,0,2264,0.752,1240,2712,3952,1993,2073,758,1823,332,8907,5
25,ATL,1975,82,31,51,0.37799999999999995,8,4,0,0,9.0,5,,3424,0,0.0,0,0,0.0,0,2435,0.728,1441,2653,4094,1878,1964,744,1550,227,8620,4
26,ATL,1976,82,29,53,0.354,9,5,0,0,9.0,5,,3301,0,0.0,0,0,0.0,0,2467,0.733,1225,2540,3765,1666,1983,790,1553,277,8411,15
27,ATL,1977,82,31,51,0.37799999999999995,9,6,0,0,11.0,6,,3279,0,0.0,0,0,0.0,0,2451,0.7490000000000001,1244,2512,3756,1882,2302,733,1779,330,8394,19
28,ATL,1978,82,41,41,0.5,6,4,0,2,11.0,6,,3335,0,0.0,0,0,0.0,0,2316,0.7929999999999999,1160,2359,3519,1901,2470,916,1592,408,8506,22
29,ATL,1979,82,46,36,0.561,5,3,5,4,11.0,6,,3505,0,0.0,0,0,0.0,0,2534,0.7659999999999999,1381,2341,3722,1938,2424,801,1523,596,8950,12
30,ATL,1980,82,50,32,0.61,2,1,1,4,11.0,6,,3261,0,0.0,13,0,0.0,0,2645,0.7709999999999999,1369,2406,3775,1913,2293,782,1495,539,8573,19
31,ATL,1981,82,31,51,0.37799999999999995,8,4,0,0,11.0,6,,3291,0,0.0,10,0,0.0,0,2590,0.777,1201,2224,3425,1846,2276,749,1605,469,8604,19
32,ATL,1982,82,42,40,0.512,6,2,0,2,11.0,6,,3210,0,0.0,28,0,0.0,0,2387,0.768,1135,2368,3503,1815,2268,608,1343,485,8281,23
33,ATL,1983,82,43,39,0.524,6,2,1,2,11.0,6,,3352,7146,0.469,45,188,0.239,1586,2111,0.7509999999999999,1139,2433,3572,1945,2022,573,1424,665,8335,19
34,ATL,1984,82,40,42,0.488,7,3,2,3,11.0,6,,3230,6809,0.474,23,106,0.217,1838,2414,0.7609999999999999,1112,2232,3344,1827,2091,626,1329,558,8321,23
35,ATL,1985,82,34,48,0.415,9,5,0,0,11.0,6,,3444,7119,0.484,73,235,0.311,1782,2371,0.752,1161,2345,3506,2009,2047,665,1475,541,8743,20
36,ATL,1986,82,50,32,0.61,4,2,4,5,11.0,6,,3447,7029,0.49,33,166,0.19899999999999998,1979,2704,0.732,1249,2405,3654,2025,2170,736,1483,434,8906,17
37,ATL,1987,82,57,25,0.695,2,1,4,5,11.0,6,,3435,7141,0.48100000000000004,135,425,0.318,2019,2661,0.759,1350,2478,3828,2077,2152,700,1279,511,9024,12
38,ATL,1988,82,50,32,0.61,3,2,6,6,11.0,6,,3443,7102,0.485,85,282,0.301,1873,2441,0.767,1228,2379,3607,2062,2050,635,1225,537,8844,13
39,ATL,1989,82,52,30,0.634,4,3,2,3,12.0,6,,3412,7230,0.47200000000000003,110,397,0.27699999999999997,2168,2709,0.8,1372,2316,3688,1990,1880,817,1310,474,9102,9
40,ATL,1990,82,41,41,0.5,9,6,0,0,13.0,7,,3417,7019,0.48700000000000004,124,411,0.302,1943,2544,0.764,1273,2187,3460,1820,1871,717,1270,353,8901,11
41,ATL,1991,82,43,39,0.524,6,4,2,3,13.0,7,,3349,7223,0.46399999999999997,271,836,0.324,2034,2544,0.8,1235,2420,3655,1864,1768,729,1231,374,9003,8
42,ATL,1992,82,38,44,0.46299999999999997,8,5,0,0,14.0,7,,3492,7476,0.467,210,671,0.313,1517,2074,0.731,1288,2498,3786,2123,1771,793,1255,320,8711,11
43,ATL,1993,82,43,39,0.524,6,4,0,3,14.0,7,,3392,7272,0.466,382,1076,0.355,1648,2221,0.742,1290,2344,3634,2084,1807,806,1339,278,8814,9
44,ATL,1994,82,57,25,0.695,1,1,5,6,14.0,7,,3247,7039,0.461,268,830,0.32299999999999995,1556,2070,0.752,1250,2423,3673,2056,1625,915,1252,449,8318,11
45,ATL,1995,82,42,40,0.512,7,5,0,3,14.0,7,,2986,6680,0.447,539,1580,0.341,1410,1948,0.7240000000000001,1104,2272,3376,1757,1804,738,1221,412,7921,24
46,ATL,1996,82,46,36,0.561,6,4,4,6,15.0,8,,2985,6665,0.44799999999999995,566,1595,0.355,1523,2012,0.757,1182,2148,3330,1609,1714,771,1228,319,8059,18
47,ATL,1997,82,56,26,0.6829999999999999,4,2,4,6,15.0,8,,2812,6307,0.446,659,1834,0.359,1491,1955,0.763,1021,2350,3371,1557,1591,701,1228,427,7774,23
48,ATL,1998,82,50,32,0.61,5,4,1,3,15.0,8,,2887,6352,0.455,337,1016,0.332,1749,2314,0.7559999999999999,1106,2417,3523,1569,1671,653,1214,491,7860,15
49,ATL,1999,50,31,19,0.62,4,2,3,6,15.0,8,,1539,3760,0.409,197,644,0.306,1040,1422,0.731,676,1499,2175,782,987,346,745,260,4315,28
50,ATL,2000,82,28,54,0.341,14,7,0,0,15.0,8,,3000,6807,0.441,258,814,0.317,1477,1987,0.743,1146,2570,3716,1548,1718,500,1266,461,7735,25
51,ATL,2001,82,25,57,0.305,13,7,0,0,15.0,8,,2876,6668,0.431,333,933,0.35700000000000004,1374,1811,0.759,1028,2490,3518,1559,1863,634,1368,387,7459,26
52,ATL,2002,82,33,49,0.402,12,6,0,0,15.0,8,,2901,6610,0.439,423,1194,0.354,1486,1942,0.765,955,2445,3400,1656,1702,667,1275,350,7711,19
53,ATL,2003,82,35,47,0.42700000000000005,11,5,0,0,15.0,8,,2859,6434,0.444,402,1141,0.35200000000000004,1594,2011,0.7929999999999999,937,2558,3495,1679,1783,611,1367,473,7714,18
54,ATL,2004,82,28,54,0.341,12,7,0,0,15.0,8,,2829,6529,0.433,419,1249,0.335,1534,1976,0.7759999999999999,996,2507,3503,1648,1826,627,1350,408,7611,15
55,ATL,2005,82,13,69,0.159,15,5,0,0,15.0,5,,2942,6672,0.441,304,973,0.312,1417,1994,0.711,1100,2335,3435,1614,2009,629,1319,344,7605,28
56,ATL,2006,82,26,56,0.317,14,5,0,0,15.0,5,,2946,6496,0.45399999999999996,424,1154,0.36700000000000005,1656,2207,0.75,1069,2232,3301,1625,2054,587,1284,394,7972,16
57,ATL,2007,82,30,52,0.366,13,5,0,0,15.0,5,,2831,6372,0.444,341,1038,0.32899999999999996,1677,2203,0.7609999999999999,976,2312,3288,1573,1970,609,1306,446,7680,30
58,ATL,2008,82,37,45,0.451,8,3,3,4,15.0,5,,2975,6552,0.45399999999999996,384,1078,0.35600000000000004,1720,2227,0.772,1008,2454,3462,1804,1673,600,1223,448,8054,15
59,ATL,2009,82,47,35,0.573,4,2,4,7,15.0,5,,2956,6451,0.45799999999999996,597,1633,0.366,1537,2085,0.737,870,2412,3282,1657,1610,603,1048,376,8046,19
60,ATL,2010,82,53,29,0.6459999999999999,3,2,4,7,15.0,5,,3181,6801,0.46799999999999997,524,1455,0.36,1452,1914,0.759,969,2451,3420,1789,1632,592,980,413,8338,13
61,ATL,2011,82,44,38,0.537,5,3,6,6,15.0,5,,2971,6429,0.462,502,1427,0.35200000000000004,1346,1728,0.779,762,2460,3222,1802,1554,497,1118,341,7790,26
62,ATL,2012,66,40,26,0.606,5,2,2,4,15.0,5,,2429,5348,0.45399999999999996,492,1330,0.37,1025,1385,0.74,652,2066,2718,1481,1178,536,921,303,6375,17
63,ATL,2013,82,44,38,0.537,6,2,2,4,15.0,5,,3084,6644,0.46399999999999997,706,1901,0.371,1158,1619,0.715,758,2593,3351,2007,1473,664,1219,369,8032,14
64,ATL,2014,82,38,44,0.46299999999999997,8,4,3,4,15.0,5,,3061,6688,0.45799999999999996,768,2116,0.363,1392,1782,0.7809999999999999,713,2565,3278,2041,1577,680,1251,326,8282,15
65,ATL,2015,82,60,22,0.732,1,1,8,8,15.0,5,,3121,6699,0.466,818,2152,0.38,1349,1735,0.778,715,2611,3326,2111,1457,744,1167,380,8409,10
66,ATL,2016,82,48,34,0.585,4,2,4,6,15.0,5,,3168,6923,0.45799999999999996,815,2326,0.35,1282,1638,0.7829999999999999,679,2772,3451,2100,1570,747,1226,486,8433,12
67,ATL,2017,82,43,39,0.524,5,2,2,4,15.0,5,,3123,6918,0.451,729,2137,0.341,1484,2039,0.728,842,2793,3635,1938,1491,672,1294,397,8459,22
68,ATL,2018,82,24,58,0.293,15,5,0,0,15.0,5,,3130,7015,0.446,917,2544,0.36,1298,1654,0.785,743,2693,3436,1946,1606,638,1274,348,8475,25
69,ATL,2019,41,12,29,0.293,12,5,0,0,15.0,5,,1643,3693,0.445,468,1409,0.332,703,956,0.735,470,1394,1864,1040,971,359,767,223,4457,20
70,BOS,1947,60,22,38,0.36700000000000005,0,5,0,0,,6,,1397,0,0.0,0,0,0.0,0,1375,0.59,0,0,0,470,1202,0,0,0,3605,11
71,BOS,1948,48,20,28,0.41700000000000004,0,3,1,2,,4,,1241,0,0.0,0,0,0.0,0,1246,0.659,0,0,0,364,1065,0,0,0,3303,8
72,BOS,1949,60,25,35,0.41700000000000004,0,5,0,0,,6,,1706,0,0.0,0,0,0.0,0,1856,0.636,0,0,0,1135,1382,0,0,0,4593,9
73,BOS,1950,68,22,46,0.324,0,6,0,0,,6,,1945,0,0.0,0,0,0.0,0,2163,0.7070000000000001,0,0,0,1473,1644,0,0,0,5420,7
74,BOS,1951,69,39,30,0.565,0,2,0,2,,6,,2065,0,0.0,0,0,0.0,0,2415,0.725,0,0,0,1579,1881,0,0,0,5881,1
75,BOS,1952,66,39,27,0.591,0,2,1,2,,4,,2131,0,0.0,0,0,0.0,0,2406,0.7340000000000001,0,0,0,1606,1734,0,0,0,6027,1
76,BOS,1953,71,46,25,0.648,0,3,3,3,,5,,2177,0,0.0,0,0,0.0,0,2617,0.728,0,0,0,1666,1911,0,0,0,6258,1
77,BOS,1954,72,42,30,0.583,0,2,2,4,,5,,2232,0,0.0,0,0,0.0,0,2550,0.726,0,0,0,1773,1969,0,0,0,6315,1
78,BOS,1955,72,36,36,0.5,0,3,3,4,,5,,2604,0,0.0,0,0,0.0,0,2704,0.7759999999999999,0,0,0,1905,1859,0,0,0,7305,1
79,BOS,1956,72,39,33,0.542,0,2,1,2,,3,,2745,0,0.0,0,0,0.0,0,2785,0.769,0,0,0,1834,1874,0,0,0,7632,1
80,BOS,1957,72,44,28,0.611,0,1,7,3,,4,LEAGUE CHAMPION,2808,0,0.0,0,0,0.0,0,2644,0.75,0,0,0,1464,1851,0,0,0,7599,1
81,BOS,1958,72,49,23,0.6809999999999999,0,1,6,5,,4,FINALS APPEARANCE,3006,0,0.0,0,0,0.0,0,2585,0.737,0,0,0,1508,1723,0,0,0,7916,2
82,BOS,1959,72,52,20,0.722,0,1,8,3,,4,LEAGUE CHAMPION,3208,0,0.0,0,0,0.0,0,2563,0.7659999999999999,0,0,0,1568,1769,0,0,0,8379,1
83,BOS,1960,75,59,16,0.787,0,1,8,5,,4,LEAGUE CHAMPION,3744,0,0.0,0,0,0.0,0,2519,0.7340000000000001,0,0,0,1849,1856,0,0,0,9337,1
84,BOS,1961,79,57,22,0.722,0,1,8,2,,4,LEAGUE CHAMPION,3697,0,0.0,0,0,0.0,0,2804,0.735,0,0,0,1872,2032,0,0,0,9456,3
85,BOS,1962,80,60,20,0.75,0,1,8,6,,4,LEAGUE CHAMPION,3855,0,0.0,0,0,0.0,0,2715,0.728,0,0,0,2049,1909,0,0,0,9687,3
86,BOS,1963,80,58,22,0.725,0,1,8,5,,4,LEAGUE CHAMPION,3746,0,0.0,0,0,0.0,0,2777,0.725,0,0,0,1960,2090,0,0,0,9504,3
87,BOS,1964,80,59,21,0.738,0,1,8,2,,4,LEAGUE CHAMPION,3619,0,0.0,0,0,0.0,0,2489,0.725,0,0,0,1760,2125,0,0,0,9042,2
88,BOS,1965,80,62,18,0.775,0,1,8,4,,4,LEAGUE CHAMPION,3567,0,0.0,0,0,0.0,0,2587,0.731,0,0,0,1772,2065,0,0,0,9024,3
89,BOS,1966,80,54,26,0.675,0,2,11,6,,4,LEAGUE CHAMPION,3488,0,0.0,0,0,0.0,0,2758,0.7390000000000001,0,0,0,1795,2012,0,0,0,9014,7
90,BOS,1967,81,60,21,0.741,0,2,4,5,,5,,3724,0,0.0,0,0,0.0,0,2963,0.748,0,0,0,1962,2138,0,0,0,9664,4
91,BOS,1968,82,54,28,0.659,0,2,12,7,,6,LEAGUE CHAMPION,3686,0,0.0,0,0,0.0,0,2983,0.721,0,0,0,1798,2147,0,0,0,9523,8
92,BOS,1969,82,48,34,0.585,0,4,12,6,,7,LEAGUE CHAMPION,3583,0,0.0,0,0,0.0,0,2657,0.7290000000000001,0,0,0,1953,2073,0,0,0,9102,10
93,BOS,1970,82,34,48,0.415,0,6,0,0,,7,,3645,0,0.0,0,0,0.0,0,2711,0.7859999999999999,0,0,0,1875,2320,0,0,0,9422,11
94,BOS,1971,82,44,38,0.537,5,3,0,0,8.0,4,,3804,0,0.0,0,0,0.0,0,2648,0.755,0,0,0,2052,2138,0,0,0,9608,2
95,BOS,1972,82,56,26,0.6829999999999999,1,1,5,6,8.0,4,,3819,0,0.0,0,0,0.0,0,2367,0.777,0,0,0,2230,2030,0,0,0,9477,3
96,BOS,1973,82,68,14,0.8290000000000001,1,1,7,6,8.0,4,,3811,0,0.0,0,0,0.0,0,2073,0.78,0,0,0,2320,1805,0,0,0,9238,2
97,BOS,1974,82,56,26,0.6829999999999999,1,1,12,6,8.0,4,LEAGUE CHAMPION,3630,0,0.0,0,0,0.0,0,2097,0.8,1378,3074,4452,2187,1868,561,1796,305,8937,4
98,BOS,1975,82,60,22,0.732,1,1,6,5,9.0,4,,3587,0,0.0,0,0,0.0,0,1971,0.7909999999999999,1315,2949,4264,2159,1913,662,1625,288,8734,3
99,BOS,1976,82,54,28,0.659,1,1,12,6,9.0,4,LEAGUE CHAMPION,3527,0,0.0,0,0,0.0,0,2120,0.78,1369,2972,4341,1980,2002,561,1609,260,8708,6
100,BOS,1977,82,44,38,0.537,4,2,5,4,11.0,5,,3462,0,0.0,0,0,0.0,0,2181,0.7559999999999999,1241,2966,4207,2010,2039,506,1673,263,8572,17
101,BOS,1978,82,32,50,0.39,8,3,0,0,11.0,5,,3494,0,0.0,0,0,0.0,0,2159,0.779,1235,2850,4085,1969,2033,643,1652,295,8670,16
102,BOS,1979,82,29,53,0.354,10,5,0,0,11.0,5,,3527,0,0.0,0,0,0.0,0,2321,0.784,1119,2396,3515,1995,1977,710,1713,283,8874,16
103,BOS,1980,82,61,21,0.7440000000000001,1,1,5,4,11.0,5,,3617,0,0.0,162,0,0.0,0,2449,0.779,1227,2457,3684,2198,1974,809,1539,308,9303,5
104,BOS,1981,82,62,20,0.7559999999999999,1,1,12,5,11.0,5,LEAGUE CHAMPION,3581,0,0.0,65,0,0.0,0,2369,0.752,1155,2424,3579,2202,1990,683,1577,594,9008,8
105,BOS,1982,82,63,19,0.768,1,1,7,5,11.0,5,,3657,0,0.0,49,0,0.0,0,2457,0.74,1253,2489,3742,2126,2014,652,1452,568,9180,4
106,BOS,1983,82,56,26,0.6829999999999999,3,2,2,5,11.0,5,,3711,7547,0.49200000000000005,39,186,0.21,1730,2348,0.737,1273,2532,3805,2216,2062,789,1541,521,9191,7
107,BOS,1984,82,62,20,0.7559999999999999,1,1,15,8,11.0,5,LEAGUE CHAMPION,3616,7235,0.5,55,229,0.24,1907,2407,0.792,1159,2538,3697,2122,1949,673,1420,430,9194,7
108,BOS,1985,82,63,19,0.768,1,1,13,8,11.0,5,FINALS APPEARANCE,3721,7325,0.508,110,309,0.35600000000000004,1860,2307,0.8059999999999999,1116,2630,3746,2287,1781,645,1332,414,9412,6
109,BOS,1986,82,67,15,0.8170000000000001,1,1,15,3,11.0,5,LEAGUE CHAMPION,3718,7312,0.508,138,393,0.35100000000000003,1785,2248,0.794,1054,2753,3807,2387,1756,641,1360,511,9359,8
110,BOS,1987,82,59,23,0.72,1,1,13,10,11.0,5,FINALS APPEARANCE,3645,7051,0.517,207,565,0.366,1740,2153,0.8079999999999999,933,2585,3518,2421,1710,561,1300,526,9237,6
111,BOS,1988,82,57,25,0.695,1,1,9,8,11.0,5,,3599,6905,0.521,271,705,0.384,1846,2300,0.8029999999999999,930,2440,3370,2448,1804,620,1304,415,9315,3
112,BOS,1989,82,42,40,0.512,8,3,0,3,12.0,6,,3520,7143,0.493,78,309,0.252,1840,2349,0.7829999999999999,1179,2442,3621,2189,1876,639,1336,418,8958,10
113,BOS,1990,82,52,30,0.634,4,2,2,3,13.0,6,,3563,7148,0.498,106,404,0.262,1791,2153,0.8320000000000001,1066,2707,3773,2423,1717,539,1256,455,9023,8
114,BOS,1991,82,56,26,0.6829999999999999,2,1,5,6,13.0,6,,3695,7214,0.512,109,346,0.315,1646,1997,0.8240000000000001,1088,2697,3785,2160,1695,672,1320,565,9145,6
115,BOS,1992,82,51,31,0.622,2,1,6,4,14.0,7,,3543,7196,0.49200000000000005,110,359,0.306,1549,1917,0.8079999999999999,1095,2583,3678,2072,1686,636,1165,484,8745,9
116,BOS,1993,82,48,34,0.585,4,2,1,3,14.0,7,,3453,7093,0.48700000000000004,110,383,0.287,1486,1912,0.777,1076,2436,3512,1999,1862,647,1174,458,8502,19
117,BOS,1994,82,32,50,0.39,10,5,0,0,14.0,7,,3333,7057,0.47200000000000003,138,477,0.289,1463,2003,0.73,1037,2380,3417,1928,1849,674,1242,440,8267,16
118,BOS,1995,82,35,47,0.42700000000000005,8,3,1,3,14.0,7,,3179,6847,0.46399999999999997,362,984,0.368,1708,2268,0.753,1156,2320,3476,1783,1975,612,1305,361,8428,11
119,BOS,1996,82,33,49,0.402,11,5,0,0,15.0,7,,3163,6942,0.456,539,1453,0.371,1630,2284,0.7140000000000001,1050,2427,3477,1792,2041,653,1302,406,8495,5
120,BOS,1997,82,15,67,0.183,15,7,0,0,15.0,7,,3066,6967,0.44,467,1331,0.35100000000000003,1649,2199,0.75,1095,2188,3283,1792,1915,810,1342,315,8248,5
121,BOS,1998,82,36,46,0.439,12,6,0,0,15.0,7,,3012,6934,0.434,415,1249,0.332,1425,1964,0.726,1196,2044,3240,1816,2203,987,1330,366,7864,14
122,BOS,1999,50,19,31,0.38,12,5,0,0,15.0,7,,1816,4164,0.436,273,758,0.36,745,1077,0.6920000000000001,680,1458,2138,1073,1193,453,807,255,4650,10
123,BOS,2000,82,35,47,0.42700000000000005,10,5,0,0,15.0,7,,3054,6880,0.444,417,1260,0.331,1621,2175,0.745,1108,2420,3528,1741,2223,795,1259,286,8146,9
124,BOS,2001,82,36,46,0.439,9,5,0,0,15.0,7,,2773,6485,0.428,592,1633,0.363,1621,2190,0.74,897,2367,3264,1708,1952,769,1285,336,7759,16
125,BOS,2002,82,49,33,0.598,3,2,9,7,15.0,7,,2852,6731,0.424,699,1946,0.359,1498,1960,0.764,891,2570,3461,1722,1776,793,1114,292,7901,12
126,BOS,2003,82,44,38,0.537,6,3,4,6,15.0,7,,2700,6509,0.415,719,2155,0.33399999999999996,1480,1994,0.742,849,2471,3320,1575,1758,720,1147,303,7599,22
127,BOS,2004,82,36,46,0.439,8,4,0,4,15.0,7,,2843,6415,0.44299999999999995,553,1599,0.34600000000000003,1572,2095,0.75,851,2440,3291,1683,1837,770,1332,331,7811,8
128,BOS,2005,82,45,37,0.5489999999999999,4,1,3,4,15.0,5,,3046,6511,0.46799999999999997,437,1252,0.349,1775,2323,0.764,909,2438,3347,1810,2000,667,1297,423,8304,5
129,BOS,2006,82,33,49,0.402,11,3,0,0,15.0,5,,2951,6322,0.467,467,1290,0.36200000000000004,1664,2204,0.755,813,2432,3245,1716,2033,578,1359,422,8033,12
130,BOS,2007,82,24,58,0.293,15,5,0,0,15.0,5,,2858,6454,0.44299999999999995,471,1283,0.36700000000000005,1670,2178,0.767,918,2391,3309,1630,1971,589,1350,382,7857,22
131,BOS,2008,82,66,16,0.805,1,1,16,10,15.0,5,LEAGUE CHAMPION,2986,6286,0.475,596,1564,0.381,1677,2176,0.7709999999999999,830,2615,3445,1833,1864,696,1246,379,8245,11
132,BOS,2009,82,62,20,0.7559999999999999,2,1,7,7,15.0,5,,3075,6333,0.486,538,1355,0.397,1587,2075,0.765,869,2586,3455,1862,1897,621,1280,387,8275,11
133,BOS,2010,82,50,32,0.61,4,1,15,9,15.0,5,FINALS APPEARANCE,3039,6294,0.483,499,1433,0.348,1559,2090,0.746,716,2449,3165,1930,1816,701,1219,402,8136,19
134,BOS,2011,82,56,26,0.6829999999999999,3,1,5,4,15.0,5,,3023,6219,0.486,408,1119,0.365,1459,1895,0.77,639,2542,3181,1921,1678,676,1195,344,7913,23
135,BOS,2012,66,39,27,0.591,4,1,11,9,15.0,5,,2341,5086,0.46,363,988,0.36700000000000005,1017,1308,0.778,509,2051,2560,1557,1315,498,979,362,6062,26
136,BOS,2013,81,41,40,0.506,7,3,2,4,15.0,5,,3001,6459,0.465,498,1390,0.358,1318,1698,0.7759999999999999,654,2533,3187,1843,1717,667,1181,365,7818,20
137,BOS,2014,82,25,57,0.305,12,4,0,0,15.0,5,,2996,6883,0.435,575,1729,0.33299999999999996,1325,1706,0.777,980,2505,3485,1726,1743,584,1261,343,7892,26
138,BOS,2015,82,40,42,0.488,7,2,0,4,15.0,5,,3193,7211,0.44299999999999995,660,2021,0.327,1266,1678,0.754,910,2685,3595,2009,1738,674,1133,294,8312,13
139,BOS,2016,82,48,34,0.585,5,2,2,4,15.0,5,,3216,7318,0.439,717,2142,0.335,1520,1929,0.7879999999999999,950,2733,3683,1981,1796,752,1127,348,8669,5
140,BOS,2017,82,53,29,0.6459999999999999,1,1,9,9,15.0,5,,3168,6977,0.45399999999999996,985,2741,0.359,1536,1903,0.807,743,2698,3441,2069,1686,617,1088,340,8857,7
141,BOS,2018,82,55,27,0.6709999999999999,2,2,11,8,15.0,5,,3141,6975,0.45,939,2492,0.377,1308,1697,0.7709999999999999,767,2878,3645,1842,1618,604,1148,373,8529,20
142,BOS,2019,41,25,16,0.61,5,3,0,0,15.0,5,,1702,3706,0.45899999999999996,546,1486,0.36700000000000005,648,807,0.8029999999999999,416,1431,1847,1073,857,360,545,220,4598,13
143,CLE,1971,82,15,67,0.183,8,4,0,0,8.0,4,,3299,0,0.0,0,0,0.0,0,2380,0.746,0,0,0,2065,2114,0,0,0,8373,17
144,CLE,1972,82,23,59,0.28,7,4,0,0,8.0,4,,3458,0,0.0,0,0,0.0,0,2390,0.736,0,0,0,2060,1936,0,0,0,8674,16
145,CLE,1973,82,32,50,0.39,6,4,0,0,8.0,4,,3431,0,0.0,0,0,0.0,0,2084,0.747,0,0,0,2106,1941,0,0,0,8418,17
146,CLE,1974,82,29,53,0.354,7,4,0,0,8.0,4,,3420,0,0.0,0,0,0.0,0,1788,0.772,1275,2492,3767,2048,1925,598,1545,293,8221,17
147,CLE,1975,82,40,42,0.488,5,3,0,0,9.0,5,,3408,0,0.0,0,0,0.0,0,1753,0.742,1058,2502,3560,1903,1881,600,1462,348,8117,16
148,CLE,1976,82,49,33,0.598,2,1,6,7,9.0,5,,3497,0,0.0,0,0,0.0,0,1827,0.737,1192,2588,3780,1844,1871,638,1330,397,8340,17
149,CLE,1977,82,43,39,0.524,6,4,1,2,11.0,6,,3451,0,0.0,0,0,0.0,0,1993,0.737,1312,2563,3875,1845,1951,579,1356,472,8370,20
150,CLE,1978,82,43,39,0.524,4,3,0,2,11.0,6,,3496,0,0.0,0,0,0.0,0,2116,0.741,1187,2676,3863,1740,1832,692,1382,455,8561,19
